"Time (EpSec)","Semi-major Axis (km)","Eccentricity","Inclination (deg)","RAAN (deg)","Arg of Perigee (deg)","True Anomaly (deg)","Mean Anomaly (deg)"
595369.187,7365.276990,0.006371,82.920,267.968,271.667,165.227,165.040
595447.777,7364.798845,0.006475,82.920,267.967,273.025,168.311,168.160
595526.325,7364.517402,0.006544,82.920,267.966,274.503,171.272,171.157
595604.842,7364.436844,0.006578,82.920,267.964,276.052,174.159,174.082
595660.784,7364.502456,0.006580,82.920,267.963,277.173,176.198,176.148
595719.055,7364.678553,0.006563,82.920,267.962,278.336,178.328,178.306
595797.517,7365.085296,0.006508,82.920,267.961,279.860,181.236,181.252
595875.959,7365.678680,0.006419,82.921,267.960,281.293,184.234,184.289
595954.384,7366.446726,0.006299,82.921,267.959,282.588,187.371,187.464
596032.797,7367.373208,0.006151,82.921,267.957,283.694,190.696,190.828
596111.179,7368.436853,0.005982,82.922,267.956,284.559,194.262,194.432
596189.525,7369.612619,0.005798,82.923,267.955,285.134,198.117,198.324
596267.855,7370.873398,0.005606,82.923,267.954,285.375,202.307,202.552
596346.190,7372.190223,0.005414,82.924,267.954,285.244,206.870,207.152
596424.520,7373.531357,0.005231,82.925,267.953,284.723,211.826,212.143
596502.822,7374.863033,0.005067,82.925,267.952,283.817,217.167,217.519
596581.114,7376.152461,0.004930,82.926,267.952,282.569,222.852,223.237
596659.465,7377.369984,0.004825,82.926,267.951,281.055,228.810,229.227
596737.862,7378.487129,0.004758,82.927,267.951,279.385,234.929,235.376
596816.120,7379.474920,0.004729,82.928,267.951,277.697,241.061,241.536
596894.233,7380.308918,0.004737,82.928,267.951,276.131,247.065,247.565
596972.188,7380.968103,0.004778,82.928,267.951,274.815,252.814,253.338
597050.005,7381.437250,0.004844,82.929,267.951,273.839,258.218,258.762
597127.722,7381.706900,0.004927,82.929,267.951,273.257,263.227,263.787
597205.361,7381.772163,0.005019,82.929,267.951,273.083,267.825,268.400
597282.924,7381.632089,0.005110,82.929,267.951,273.306,272.026,272.611
597360.415,7381.289642,0.005194,82.929,267.951,273.897,275.858,276.450
597437.842,7380.751756,0.005265,82.929,267.950,274.814,279.365,279.960
